Unnamed: 0.1,Unnamed: 0,Dizi İsimleri,Yapım Yılı,Yönetmen,Senarist,Platform,Türler,Aile,Dram,Komedi,Aksiyon,Polisiye,Tarihi,Romantik,Yapım Şirketi,Başroller,Gösterim Süresi,Besteci,Başrollerin Sezon Ortalaması,Yönetmen Sezon Ortalaması,Senarist Sezon Ortalaması,Ödüllü Yönetmen,Ödüllü Aktör,İhraç,Ödüllü Dizi,Sonuç
517,517,Çilek Kokusu,2015,Filiz Gülmez Pakman,Faruk Turgut,Star TV,"['Aşk','Dram','Gençlik','Romantik komedi']",0,1,1,0,0,0,1,Gold Film,"Demet Özdemir,Yusuf Çim,Ekin Mert Daymaz,Mahir Günşiray,Mine Tugay,Murat Başoğlu,Laçin Ceylan",110,Unknown,1.1564625850340136,1.3333333333333333,1.0,0,0,0,0,Başarısız
518,518,Eşkıya Dünyaya Hükümdar Olmaz,2015,Onur Tan,Bahadır Özdener,atv,"['Aksiyon','Suç','Dram']",0,1,0,1,0,0,0,Unknown,"Oktay Kaynarca,Deniz Çakır,Müjde Uzman,Yunus Emre Yıldırımer,Ozan Akbaba,Tarık Ünlüoğlu,Sanem Çelik,Mesut Akusta,Olgun Şimşek,Naz Elmas,Mustafa Üstündağ,Ali Sürmeli",120,Ayşe Önder,2.5704365079365084,1.8888888888888888,2.6666666666666665,0,1,0,0,Kısmen Olgun
519,519,Eve Dönüş,2015,Hakan İnan,Ahmet Saatçioğlu,atv,['Dram'],0,1,0,0,0,0,0,UNC Film,"Cansel Elçin,Dilşad Çelebi,Zeynep Özder,Ali Başar,Efe Deprem,Serdal Genç,Burç Kumbetlioğlu,Gamze Dar,Şeyda Terzioğlu,Murat Atik,Oya Okar",83,Mustafa Ceceli,1.4590909090909092,1.5,1.5,0,0,0,0,Başarısız
520,520,Evli ve Öfkeli,2015,Sedat İnci,Unknown,atv,['Dram'],0,1,0,0,0,0,0,Süreç Film,"Ayça Erturan,Birce Akalay,Yıldız Çağrı Atiksoy,Ebru Cündübeyoğlu,Sarp Akkaya,Burak Sevinç,Serkan Altunorak,Sinan Eroğlu",125,Unknown,1.3006576756576755,1.25,1.3658536585365857,0,0,0,0,Başarısız
521,521,Güneşin Kızları,2015,Sadullah Celen,Deniz Dargı,Kanal D,"['Romantik','Komedi','Drama','Aile']",1,1,1,0,0,0,1,Süreç Film,"Emre Kınay,Evrim Alasya,Tolga Sarıtaş,Burcu Özberk,Hande Erçel,Berk Atan",120,Batuhan Fırat,1.266353383458647,1.3846153846153846,1.4,0,1,1,1,Başarısız
522,522,Hatırla Gönül,2015,Gül Oğuz,Deniz Yeşilgün,Star TV,['Dram'],0,1,0,0,0,0,0,Most Production," Gökçe Bahadır,Onur Saylak,Engin Öztürk",80,Unknown,0.8833333333333333,1.0,1.0,0,0,0,0,Başarısız
523,523,Heredot Cevdet Saati,2015,Özgür Pak,Eyüp Üstün,TRT 1,"['Komedi','Drama']",0,1,1,0,0,0,1,Staff Film,"Hasan Kaçan,Fatih Kaçan",15,Unknown,1.75,1.5,2.0,0,0,0,0,Kısmen Başarılı
524,524,İlişki Durumu: Karışık,2015,Bülent İşbilen,Banu Kiremitçi Bozkurt,Show TV,"['Aşk','Gençlik','Romantik komedi']",0,0,1,0,0,0,1,MF Yapım,"Seren Şirince,Berk Oktay,Eda Ece,Pamir Pekin,Nurseli İdiz",100,Oya Küçümen,1.7899999999999998,1.2727272727272727,1.2,0,0,0,0,Başarısız
525,525,İnadına Aşk,2015,Yusuf Ömer Sınav,Nehir Erdem,FOX,['Romantik komedi'],0,0,1,0,0,0,1,Sinegraf,"Can Yaman,Açelya Topaloğlu,Nilay Duru,Eren Vurdem",120,Gökhan Türkmen,1.2083333333333333,1.0,2.0,0,0,0,0,Başarısız
526,526,Kalbim Ege'de Kaldı,2015,Ömer Uğur,Gül Abus Semerci,Kanal D,"['Romantik komedi','Aile']",1,0,1,0,0,0,1,Limon Film,"Alper Saldıran,Oya Unustası",120,Volkan Akmehmet,1.25,1.2857142857142858,2.333333333333333,0,0,0,0,Başarısız
527,527,Kara Ekmek,2015,Taner Akvardar,Yelda Eroğlu,atv,['Dram'],0,1,0,0,0,0,0,Limon Film,"Özlem Yılmaz,Engin Hepileri,Ushan Çakır,Altan Erkekli,Gülçin Santırcıoğlu,Elifcan Ongurlar,Anıl İlter",110,Unknown,1.453231292517007,2.125,1.5714285714285714,0,0,0,0,Kısmen Başarılı
528,528,Kara Kutu,2015,Serdar Akar,Ercan Mehmet Erdem,Kanal D,['unknown'],0,0,0,0,0,0,0,Pana Film,"Orhan Kılıç,Sümeyra Koç,Deniz Uğur",60,Unknown,1.1333333333333333,1.9090909090909087,1.2,0,0,0,0,Başarısız
529,529,Kara Sevda,2015,Hilal Saral,Burcu Görgün,Star TV,"['Aşk','Drama']",0,1,0,0,0,0,1,Ay Yapım,"Burak Özçivit,Neslihan Atagül,Kaan Urgancıoğlu",140,Toygar Işıklı,1.763888888888889,1.625,1.6666666666666667,0,1,0,0,Kısmen Başarılı
530,530,Kırgın Çiçekler,2015,Serkan Birinci,Yelda Eroğlu,atv,"['Dram','Aile','Gençlik']",1,1,0,0,0,0,0,NTC Medya,"İpek Karapınar,Özgür Çevik,Biran Damla Yılmaz,Gökçe Akyıldız,Hazar Motan,Çağla Irmak,Aleyna Solaker",140,Müzikopat (Tim Music Production),2.275850340136054,2.0,1.5714285714285714,0,0,0,0,Başarılı
531,531,Kiralık Aşk,2015,Metin Balekoğlu,Meriç Acemi,Star TV,"['Drama','Romantik komedi']",0,1,1,0,0,0,1,Ortaks Yapım,"Barış Arduç,Elçin Sangu,Salih Bademci,Müjde Uzman,Seçkin Özdemir,Onur Büyüktopçu,Nergis Kumbasar,Levent Ülgen",120,Alpay Göktekin,1.770887445887446,1.0833333333333333,1.4,0,1,1,1,Kısmen Başarılı
532,532,Maral,2015,Bahadar İnce,Gökhan Horzum,TV8,"['Dram','Aşk']",0,1,0,0,0,0,1,Medyapım,"Hazal Kaya,Aras Bulut İynemli,Can Nergis",120,Cem Tuncer,1.7222222222222223,2.0,1.5,0,1,0,0,Kısmen Başarılı
533,533,Muhteşem Yüzyıl Kösem,2015,Çağatay Tosun,Yılmaz Şahin,Star TV,"['Tarihî','Drama','Aksiyon','Yarıkurgu']",0,1,0,1,0,1,1,Tims Productions,"Beren Saat,Ekin Koç,Aslıhan Gürbüz,Anastasia Tsilimpiou,Hülya Avşar,Tülin Özen,Nurgül Yeşilçay,Metin Akdülger",125,Unknown,1.6890376984126982,1.6,2.25,1,1,0,0,Kısmen Başarılı
534,534,Mutlu Ol Yeter,2015,Kerem Çakıroğlu,Yiğit Özgür,atv,"['Romantik,Drama']",0,1,0,0,0,0,1,NTC Medya,"Ali Atay,Aslı Enver,Ertan Saban",83,Unknown,1.6190476190476193,1.0,1.0,0,1,0,0,Başarısız
535,535,Poyraz Karayel,2015,Çağrı Vila Lostuvalı,Ethem Özışık,Kanal D,"['Polisiye','Aşk','Dram','Eğlence']",0,1,0,1,1,0,1,Limon Film,"İlker Kaleli,Burçin Terzioğlu,Musa Uzunlar",130,Alpay Göltekin,1.5333333333333332,1.8333333333333333,1.6666666666666667,1,1,0,0,Başarılı
536,536,Racon: Ailem İçin,2015,Mehmet Ada Öztekin,Alican Yaraş,atv,"['Dram','Aksiyon','Aşk']",0,1,0,1,0,0,1,TMC,"Mehmet Aslantuğ,Hande Doğandemir,Seçkin Özdemir,Barış Arduç,Ekin Türkmen,Sarp Akkaya,Sezin Akbaşoğulları,Emir Benderlioğlu,Çağkan Çulha",120,Unknown,1.4862914862914864,1.1666666666666667,1.6,0,1,0,0,Başarısız
537,537,Sen Benimsin,2015,Kudret Sabancı,Savaş Korkmaz,FOX,"['Dram','Aşk']",0,1,0,0,0,0,1,Pastel Film,"Gökhan Keser,Rüveyda Öksüz",120,Kıraç,1.5,2.1666666666666665,1.0,0,0,0,0,Başarısız
538,538,Serçe Sarayı,2015,Mesude Erarslan Tekin,Mustafa Mutlu,Star TV,"['Drama','Aşk']",0,1,0,0,0,0,1,Endemol Shine Turkey,"Songül Öden,Mert Fırat,Alican Yücesoy,Esra Dermancıoğlu,Selen Öztürk,Serkan Ercan,Erkan Bektaş,Turgay Kantürk",120,Ali Erkin Çakmak,1.4673611111111111,1.0,1.0,0,0,0,0,Başarısız
539,539,Sevdam Alabora,2015,Aydın Bulut,Muharrem Gülmez,atv,['Dram'],0,1,0,0,0,0,0,Endemol Shine Turkey,"Kadir Doğulu,Elçin Sanguİ,lker Kızmaz,Gökçe Yanardağ,Başak Parlak,Sacide Taşaner",120,Kerem Kutluay,1.1164021164021165,1.1111111111111112,1.0,0,0,0,0,Başarısız
540,540,Şehrin Melekleri,2015,Ilgaz Giritlioğlu,Alphan Dikmen,FOX,"['Dram','Polisiye','Aksiyon']",0,1,0,1,1,0,0,Boyut Film,"Ümit Kantarcılar,Yiğit Dikmen,Cenk Ertan,Nilay Cafer,Fırat Tanış,Buse Varol,Arda Hacıoğlu",90,Unknown,1.1714285714285713,1.0,1.1666666666666667,0,0,0,0,Başarısız
541,541,Tatlı Küçük Yalancılar,2015,Cem Karcı,Elif Usman,Star TV,"['Dram','Psikolojik','Gerilim']",0,1,0,1,0,0,0,O3 Medya,"Şükrü Özyıldız,Bensu Soral,Büşra Develi,Melisa Şenolsun,Dilan Çiçek Deniz,Beste Kökdemir",130,Unknown,1.2333333333333334,1.7777777777777777,1.0,1,0,0,0,Başarısız
542,542,Yaz'ın Öyküsü,2015,Yağız Alp Akaydın,Gamze Arslan,Kanal D,"['Aşk','Gençlik']",0,0,0,0,0,0,1,D Productions,"Ece Çeşmioğlu,Vildan Atasever,Tansel Öngel,Çağdaş Onur Öztürk,Tarık Özcan Ündüz",110,Atakan Ilgazdağ,1.146060606060606,1.6,1.0,1,0,0,0,Başarısız
543,543,Yeter,2015,Tarkan Karlıdağ,Vilmar Özçınar,atv,['Dram'],0,1,0,0,0,0,0,Koliba Film,"Pelin Karahan,Yurdaer Okur,Ekin Türkmen,Wilma Elles,Rüçhan Çalışkur,Hazım Körmükçü,Mustafa Mert Koç",120,Mayki Murat Başaran,1.7714285714285716,2.333333333333333,2.0,0,0,0,0,Kısmen Başarılı
544,544,Yunus Emre: Aşkın Yolculuğu,2015,Kamil Aydın,Mehmet Bozdağ,TRT 1,"['Tarihî','Kurgu','Dram','Dinî']",0,1,0,0,0,1,0,Tekden Film,"Yusuf Gökhan Atalay,Payidar Tüfekçioğlu,Baran Akbulut",74,Zeynep Alasya,1.6666666666666667,1.3333333333333333,2.8,0,0,0,0,Kısmen Başarılı
545,545,Zeyrek ile Çeyrek,2015,Sami Saydan,Yusuf Esenkal,TRT 1,['Tarihî'],0,0,0,0,0,1,0,Es Film,"Kemal Zeydan,Serhan Ernak,İsmail Hacıoğlu",50,Unknown,1.1555555555555557,1.0,1.0,0,0,0,0,Başarısız
546,546,1 Erkek 1 Kadın 2 Çocuk,2014,Leyla Yaman,Hasan Can Kaya,FOX,['Durum komedisi'],0,0,1,0,0,0,0,Bando Yapım,"Demet Evgar,Emre Karayel",45,Unknown,2.880952380952381,4.5,4.5,0,0,0,0,Başarısız
547,547,Alın Yazım,2014,Irmak Çengel,Nebahat Küçükazay,Kanal D,"['Dram','Gençlik']",0,1,0,0,0,0,0,Düş Gezginleri Film,"Duygu Keser,Ozan Dağgez,Yeşim Gül,Orhan Aydın,Deniz Durmaz,Ayberk Aladar",60,Cem Tuncer,2.083333333333333,2.0,3.0,0,0,0,0,Kısmen Başarılı
548,548,Ankara'nın Dikmen'i,2014,Osman Taşcı,Gani Müjde,Kanal D,['Komedi'],0,0,1,0,0,0,0,Tükenmezkalem Film,"Bülent Emrah Parlak,Burak Kut,Gözde Kansu,Nurseli İdiz",120,Unknown,1.5791666666666666,1.25,1.736842105263158,0,0,0,0,Kısmen Başarılı
549,549,Aşktan Kaçılmaz,2014,Metin Balekoglu,Mahinur Ergun,Star TV,"['Dram','Romantik']",0,1,0,0,0,0,1,Erler Film,"Berk Oktay,Pelin Akil,Çagdas Onur Öztürk",80,Unknown,1.7363636363636363,1.0,1.625,0,0,0,0,Başarısız
550,550,Benim Adım Gültepe,2014,Zeynep Günay,Vural Yaşaroğlu,Kanal D,['Dram'],0,1,0,0,0,0,0,D Productions,"Mete Horozoğlu,Ayça Bingöl,İlker Kızmaz",100,Uğur Akyürek,1.3333333333333333,1.8,1.0,0,1,0,0,Başarısız
551,551,Beyaz Karanfil,2014,Baran Özçaylan,Cüneyt Aysan,atv,"['Dram','Aksiyon']",0,1,0,1,0,0,0,Fark Film,"Kenan Çoban,Oya Unustası,Hakan Boyav,Çağlar Ertuğrul",140,Atakan Ilgazdağ,1.4285714285714286,1.0,1.0,0,1,0,0,Başarısız
552,552,Bir Yusuf Masalı,2014,Hakan Arslan,Hakan Haksun,TRT 1,"['Tarihi','Komedi','Aile']",1,0,1,0,0,1,0,Unknown,"İnan Ulaş Torun,Nur Erkul,Tarık Ünlüoğlu,Emin Gürsoy,Mehmet Usta",74,Unknown,1.7266666666666666,1.8571428571428568,1.5,0,0,0,0,Başarısız
553,553,Boynu Bükükler,2014,Ömer Uğur,Cüneyt İnay,Kanal D,"['Komedi','Gençlik']",0,0,1,0,0,0,0,Barakuda Film,"Sedef Avcı,Ahmet Saraçoğlu,Murat Akkoyunlu,Ünal Yeter,Barış Başar,Çağlar Ertuğrul",110,Unknown,1.181547619047619,1.2857142857142858,1.3333333333333333,0,1,0,0,Başarısız
554,554,Büyük Sır,2014,Raşit Çelikezer,Çetin Büyükakın,Show TV,"['Dram','Gerilim']",0,1,0,1,0,0,0,Limon Yapım,"Zeynep Ekin Öner,Eda Aydınlı,Deniz Gökçe Kayhan,Gülin Ersoy,Şevki Çepa",90,Unknown,1.0,1.0,2.333333333333333,0,0,0,0,Başarısız
555,555,Cinayet,2014,Serdar Akar,Ercan Mehmet Erdem,Kanal D,"['Polisiye','Suç']",0,0,0,1,1,0,0,Adam Film,"Nurgül Yeşilçay,Engin Altan Düzyatan,Uğur Polat,Şükran Ovalı,Ahmet Mümtaz Taylan,Goncagül Sunar",80,Frans Bac,1.7546717171717174,1.9090909090909087,1.2,0,0,0,0,Başarısız
556,556,Çılgın Dersane Üniversite'de,2014,Yasin Uslu,Paşhan Yılmazel,Show TV,"['Komedi','Gençlik']",0,0,1,0,0,0,0,Aksoy Film,"Paşhan Yılmazel,Servet Aksoy,Hilal Çelenk,Serdar Aksoy",90,Unknown,1.0,1.4285714285714286,1.0,0,0,0,0,Başarısız
557,557,Diğer Yarım,2014,Cem Tabak,Eda Tezcan,atv,['Komedi'],0,0,1,0,0,0,0,NTC Medya,"Gonca Sarıyıldız,Alican Albayrak,Yamaç Telli,Orhan Kılıç,Gülen Karaman,İpek Tuzcuoğlu,Murat Garipağaoğlu,Canan Maktal",83,Unknown,1.0625,1.5,1.4,0,0,0,0,Başarısız
558,558,Diriliş Ertuğrul,2014,Metin Günay,Mehmet Bozdağ,TRT 1,"['Tarihî','Kurgu','Aksiyon','Macera','Dram']",0,1,0,1,0,1,0,Tekden Film,"Engin Altan Düzyatan,Kaan Taşaner,Hülya Darcan,Esra Bilgiç,Didem Balçın,Serdar Gökhan,Hakan Vanlı,Serdar Deniz,Levent Öktem,Cemal Hünal",120,Zeynep Alasya,2.3916125541125544,3.0,2.8,0,0,1,1,Kısmen Olgun
559,559,Düşler ve Umutlar,2014,Serpil Kurtça,Oya Yüce,FOX,['Dram'],0,1,0,0,0,0,0,Limon Film,"Berkehan Tüter,Mustafa Uğurlu,Çağdaş Onur Öztürk,Denise Capezza,Elçin Sangu",98,Unknown,1.0952380952380951,2.0,2.0,0,0,0,0,Başarısız
560,560,Elif,2014,Fulya Yavuzoğlu,Unknown,Kanal 7,['Dram'],0,1,0,0,0,0,0,Unknown,"Selin Sezgin,Volkan Çolpan,Isabella Damla Güvenilir",70,Unknown,4.333333333333333,2.6666666666666665,1.3658536585365857,0,0,0,0,Kısmen Olgun
561,561,Filinta,2014,Osman Kaya,Ömer Genç,TRT 1,"['Aksiyon','Polisiye','Tarihî']",0,0,0,1,1,1,0,Es Film,"Onur Tuna,Berrak Tüzünataç,Hakan Kurtaş,Nur Fettahoğlu,Asena Tuğal,Hâzım Körmükçü,Serhat Tutumluer",110,Tamer Çıray,1.6112244897959185,1.5,2.0,0,0,0,0,Kısmen Başarılı
562,562,Gönül İşleri,2014,Türkan Derya,Necati Şahin,Star TV,"['Dram','Aile']",1,1,0,0,0,0,0,TMC Film,"Sinem Kobal,Selma Ergeç,Bennu Yıldırımlar,Timuçin Esen",120,Unknown,1.8541666666666663,1.3333333333333333,1.6666666666666667,0,1,0,0,Başarısız
563,563,Güllerin Savaşı,2014,Emre Kabakuşak,Melis Civelek,Kanal D,['Dram'],0,1,0,0,0,0,0,Medyapım,"Damla Sönmez,Barış Kılıç,Canan Ergüder",105,Unknown,1.6515151515151516,1.375,2.25,1,0,0,0,Kısmen Başarılı
564,564,Güzel Köylü,2014,Mustafa Şevki Doğan,Baykut Badem,Star TV,"['Aile','Romantik komedi']",1,0,1,0,0,0,1,Gold Film,"Gizem Karaca,Berk Cankat,Mehmet Ali Nuroğlu,Zerrin Sümer,Ahmet Mümtaz Taylan,Ali İpin",120,Unknown,1.2878306878306878,1.2666666666666666,1.4,0,0,0,0,Başarısız
565,565,Hayat Ağacı,2014,Barış Yöş,Volkan Yazıcı,TRT 1,['Aile'],1,0,0,0,0,0,0,Focus Film,"Fikret Kuşkan,İdil Fırat,Özge Özberk,Onur Saylak",100,Unknown,1.28125,1.1,1.0,0,0,0,0,Başarısız
566,566,Hayat Yolunda,2014,Feride Kaytan,Hasan Cömert,Kanal D,"['Dram','Romantik']",0,1,0,0,0,0,1,D Productions,"Engin Öztürk,Nur Fettahoğlu,İpek Karapınar,Burak Yamantürk,İlker İnanoğlu,Sinem Öztürk",84,Unknown,2.345833333333333,1.2222222222222223,1.0,0,0,0,0,Başarısız
567,567,Her Sevda Bir Veda,2014,Dilek Keser,Gökhan Horzum,Show TV,"['Aşk','Dram']",0,1,0,0,0,0,1,C Yapım,"Nik Xhelilaj,Elçin Sangu,Devrim Evin,Cemal Hünal,Melisa Aslı Pamuk,Gizem Ayaz,Civan Canova,Jale Arıkan,Engin Benli",100,Alpay Göltekin,1.277116402116402,1.0,1.5,0,0,0,0,Başarısız
568,568,Hom Ofis,2014,Emre Kavuk,Birol Güven,TV8,['Komedi'],0,0,1,0,0,0,0,Acun MedyaMint,"Cengiz Bozkurt,Devrim Yakut,Ani İpekkaya,Emin Gümüşkaya,Samet Göksü,Ozan Uygun,Çağlar Bade Türe,Zeynep Sevi Yılmaz,Mesut Can Tomay",100,Unknown,1.1333333333333333,1.0,1.6363636363636365,0,1,0,0,Başarısız
569,569,Kaçak Gelinler,2014,İnci Balabanoğlu,Engin Elgün,Star TV ,"['Komedi','Romantik']",0,0,1,0,0,0,1,NTC Medya,"Selin Şekerci,Açelya Topaloğlu,Deniz Baysal",110,Cem Özkan,1.1851851851851851,1.0,1.0,0,0,0,0,Başarısız
570,570,Kaderimin Yazıldığı Gün,2014,Ulaş İnaç,Muharrem Buhara,Star TV,"['Aşk','Dram']",0,1,0,0,0,0,1,O3 Medya,"Özcan Deniz,Hatice Şendil,Begüm Kütük Yaşaroğlu,Gürbey İleri",110,Aytekin Ataş,1.7916666666666667,1.6666666666666667,2.0,0,1,0,0,Kısmen Başarılı
571,571,Kara Para Aşk,2014,Ahmet Katıksız,Eylem Canpolat,atv,"['Aksiyon','Polisiye','Dram']",0,1,0,1,1,0,0,Ay Yapım,"Engin Akyürek,Tuba Büyüküstün,Erkan Can,Saygın Soysal,Nebahat Çehre,Burak Tamdoğan",130,Toygar Işıklı,1.7731180856180857,1.5714285714285714,2.142857142857143,0,0,0,0,Kısmen Başarılı
572,572,Kardeş Payı,2014,Selçuk Aydemir,Selçuk Aydemir,Star TV,"['Komedi','Aile']",1,0,1,0,0,0,0,NTC Medya,"Ahmet Kural,Murat Cemcir,Seda Bakan",70,Unknown,1.3761904761904764,1.1428571428571428,1.25,0,0,0,0,Kısmen Başarılı
573,573,Kertenkele,2014,Kartal Çidamlı,Hakan Kandal,atv,"['Komedi','Aşk','Aksiyon','Polisiye','Dram']",0,1,1,1,1,0,1,Yapım Atölyesi,"Timur Acar,Sera Tokdemir,Erdinç Gülener,Sinan Çalışkanoğlu,Umut Oğuz",120,Mustafa Ceceli,1.92,1.75,3.0,0,0,0,0,Başarılı
574,574,Kızıl Elma,2014,Mustafa Şevki Doğan,Süleyman Çobanoğlu,TRT 1,"['Aksiyon','Kurgu']",0,0,0,1,0,0,0,Sinegraf,"Furkan Palalı,Pelin Akil,Aslıhan Güner,Burak Sergen,Zeynep Eronat,Erdal Cindoruk",100,Aria,2.054292929292929,1.2666666666666666,3.0,0,0,0,0,Kısmen Başarılı
575,575,Kiraz Mevsimi,2014,Filiz Gülmez Pakman,Unknown,FOX,"['Aşk','Gençlik','Romantik komedi']",0,0,1,0,0,0,1,Süreç Film,"Özge Gürel,Serkan Çayoğlu,Dağhan Külegeç,Nilperi Şahinkaya",100,Volkan Akmehmet,1.8229166666666663,1.3333333333333333,1.3658536585365857,0,0,0,0,Kısmen Başarılı
576,576,Kocamın Ailesi,2014,Kemal Uzun,Nuray Uslu,FOX,"['Aile','Romantik komedi','Dram']",1,1,1,0,0,0,1,Mia Yapım,"Gökhan Alkan,Yeliz Kuvancı,Selen Seyven",135,Unknown,1.7222222222222223,1.1428571428571428,2.5,0,0,0,0,Kısmen Başarılı
577,577,Kurt Seyit ve Şura,2014,Hilal Saral,Ece Yörenç,Star TV,"['Drama','Tarihî']",0,1,0,0,0,1,1,Ay Yapım,"Kıvanç Tatlıtuğ,Farah Zeynep Abdullah,Birkan Sokullu,Fahriye Evcen,Ushan Çakır,Elçin Sangu",90,Toygar Işıklı,1.5965608465608467,1.625,1.9090909090909087,0,1,0,0,Kısmen Başarılı
578,578,Küçük Ağa,2014,Aysun Akyüz,Ahmet Yurdakul,Kanal D,"['Aile','Komedi']",1,0,1,0,0,0,0,Erler Film,"Birce Akalay,Emir Berke Zincidi,Sarp Levendoğlu,Zeki Alasya",100,Unknown,1.8028846153846156,2.0,3.555555555555556,0,0,1,1,Kısmen Başarılı
579,579,Not Defteri,2014,Ilgaz Giritlioğlu,Alphan Dikmen,FOX,['Gençlik'],0,0,0,0,0,0,0,Avşar Film,"Fatih Al,Ebru Özkan,Ekin Mert Daymaz,Tarık Özcan Ündüz,Beste Kökdemir",100,Harems,1.090909090909091,1.0,1.1666666666666667,0,0,0,0,Başarısız
580,580,O Hayat Benim,2014,Merve Girgin,Gül Abus Semerci,FOX,"['Aşk','Drama']",0,1,0,0,0,0,1,Pastel Film,"Ezgi Asaroğlu,Keremcem,Ceren Moray",170,Unknown,2.3492063492063493,2.0,2.333333333333333,0,0,0,0,Başarılı
581,581,Paramparça,2014,Altan Dönmez,Yıldız Tunç,Star TV,"['Aile','Drama']",1,1,0,0,0,0,1,Endomel Shine Turkey,"Nurgül Yeşilçay,Erkan Petekkaya,Ebru Özkan,Barış Falay",130,Ayşe Önder,1.648091491841492,1.3333333333333333,2.0,1,1,0,0,Başarılı
582,582,Reaksiyon,2014,Onur Tan,Ozan Aksungur,Star TV,"['Aksiyon','Macera','Dram','Derin devlet']",0,1,0,1,0,0,0,Reaksiyon Film,"Erdal Beşikçioğlu,İbrahim Çelikkol,Nehir Erdoğan,Selen Soyder,Yurdaer Okur,İsmail Demirci",80,Unknown,1.5958333333333332,1.8888888888888888,1.0,0,0,0,0,Başarısız
583,583,Roman Havası,2014,Hakan Arslan,Fethi Kantarcı,Show TV,"['Komedi','Romantik','Aile']",1,0,1,0,0,0,1,Erler Film,"Oya Başar,Levent Ülgen,Petek Dinçöz,Erkan Şahin,Cezmi Baskın,Günay Karacaoğlu,Lalizer Kemaloğlu,Boğaç Aksoy,Gökhan Şahin,Gülay Baltacı",100,Unknown,1.294166666666667,1.8571428571428568,1.6666666666666667,0,0,0,0,Başarısız
584,584,Ruhumun Aynası,2014,Bülent İşbilen,Zehra Çelenk,FOX,"['Komedi','Aile','Romantik']",1,0,1,0,0,0,1,Bando Yapım,"Tuba Ünsal,Filiz Ahmet,Özgürcan Çevik,Engin Alkan,Suzan Aksoy,Murat Akkoyunlu,Barış Yalçın,Bora Akkaş,Ayşen Gruda,Aliye Uzunatağan",98,Unknown,1.4416666666666669,1.2727272727272727,1.0,0,0,0,0,Başarısız
585,585,Sungurlar,2014,Engin Koç,Samim Utku,Samanyolu TV,"['Askeri','Dram','Aksiyon','Savaş']",0,1,0,1,1,0,0,Unknown,"Mert Kılıç,Bora Karakul,Dilara Büyükbayraktar,Merve Anlağan,Mehmet Küçük,Okan Kemal Özkan",120,Edip Emre,2.0,2.0,3.0,0,0,0,0,Kısmen Başarılı
586,586,Şeref Meselesi,2014,Altan Dönmez,Berkun Oya,Kanal D,['Dram'],0,1,0,0,0,0,0,D Productions,"Kerem Bürsin,Şükrü Özyıldız",120,Salvatore Riccardi,1.0714285714285714,1.3333333333333333,1.25,1,0,0,0,Başarısız
587,587,Şimdi Onlar Düşünsün,2014,Süleyman Seçik,Oktay Berber,TRT 1,['Komedi'],0,0,1,0,0,0,0,Medyalab Yapım,"Şafak Sezer,Açalya Samyeli Danoğlu,Gökçe Özyol",100,Cem Erman,1.125,1.6666666666666667,1.5,0,0,0,0,Başarısız
588,588,Ulan İstanbul,2014,Murat Onbul,Uğraş Güneş,Kanal D,"['Aksiyon','Komedi','Macera','Aşk']",0,0,1,1,0,0,1,D Productions,"Uğur Polat,Şebnem Bozoklu,Erkan Kolçak Köstendil,Kaan Yıldırım,Sevtap Özaltun,Salih Bademci",115,Unknown,1.3353174603174605,1.0,1.25,0,1,0,0,Başarısız
589,589,Yedi Güzel Adam,2014,Adnan Güler,Nevin Şahin,TRT 1,"['Tarihi','Gençlik','Aşk','Dram']",0,1,0,0,0,0,1,Pusula Film,"Uraz Kaygılaroğlu,Baran Akbulut,Yıldız Çağrı Atiksoy,Kemal Uçar,Orhan Kanalp,Mertcan Sevimli,Yiğit Çakır,Çağdaş Tekin",100,Engin Bayrak,1.8189393939393936,1.6,2.0,0,0,0,0,Kısmen Başarılı
590,590,Yedikule Hayat Yokuşu,2014,Özer Kızıltan,Kalemİşi,TRT 1,['Aile'],1,0,0,0,0,0,0,Sonart Medya,"Asuman Dabak,Elvan Boran,Atilla Pakdemir,Şener Savaş,Nebil Sayın",50,Unknown,1.8777777777777775,1.25,2.0,0,0,0,0,Kısmen Başarılı
591,591,Yeşil Deniz,2014,Yahya Samancı,Ali Karaİdris Meydi,TRT 1,"['Romantik komedi','Dram']",0,1,1,0,0,0,1,TFT Yapım,"Burak Serdar Şanal,Mert Turak,Burak Alkaş,Ali Barkın,Melis Babadağ,Öykü Çelik",120,Tuna Hizmetli,1.8075396825396823,1.8333333333333333,2.0,0,0,0,0,Kısmen Başarılı
592,592,Yetim Gönüller,2014,Yıldız Aşanboğa,Özlem Gürsoy,Samanyolu TV,"['Dram','Aşk']",0,1,0,0,0,0,1,Ser Film,"Yağmur Ün,Gürkan Günal",100,Günay Uysal,1.25,1.0,1.0,0,0,0,0,Başarısız
593,593,Yılanların Öcü,2014,Cemal Şan,Makbule Kosif,Show TV,['Dram'],0,1,0,0,0,0,0,Koliba Film,"Cemal Toktaş,Hande Soral,Ahmet Varlı,Gözde Çığacı,Nail Kırmızıgül,Mehmet Atay,Gonca Yakut,Rüçhan Çalışkur",110,Kalan Müzik,1.5803571428571428,1.4444444444444444,1.25,0,0,0,0,Kısmen Başarılı
