Unnamed: 0.1,Unnamed: 0,Dizi İsimleri,Yapım Yılı,Yönetmen,Senarist,Platform,Türler,Aile,Dram,Komedi,Aksiyon,Polisiye,Tarihi,Romantik,Yapım Şirketi,Başroller,Gösterim Süresi,Besteci,Başrollerin Sezon Ortalaması,Yönetmen Sezon Ortalaması,Senarist Sezon Ortalaması,Ödüllü Yönetmen,Ödüllü Aktör,İhraç,Ödüllü Dizi,Sonuç
992,992,Evdeki Yabancı,2000,Ümmü Burhan,Nuran Devres,Kanal D,"['Komedi','Aile']",1,0,1,0,0,0,0,Ans Productions,"Berna Laçin,Tardu Flordun,Oya Aydoğan,Aliye Uzunatağan,Alp Öyken",84,Fikret Alper,1.96,2.0,1.5,0,0,0,0,Kısmen Başarılı
993,993,Gülbeyaz,2003,Özer Kızıltan,Rüya İşçileri,Kanal D,"['Macera','Drama']",0,1,0,1,0,0,1,eyeQ prodiction,"Şevval Sam,Nejat İşler,Meral Çetinkaya,Kamran Usluer,Bora Ayanoğlu,Yeşim Ceren Bozoğlu",50,Unknown,1.6916666666666669,1.25,1.25,0,0,0,0,Başarısız
994,994,Gümüş,2005,Tarık Alpagut,Pınar Ordu,Kanal D,"['Dram','Romantik']",0,1,0,0,0,0,1,D Productions,"Kıvanç Tatlıtuğ,Songül Öden,Ekrem Bora",84,Cem Erman,2.074074074074074,3.0,2.5,0,1,0,0,Başarılı
995,995,Hayat Bilgisi,2005,Tarkan Karlıdağ,Gani Müjde,Show TV,"['Gençlik','Komedi','Aile']",1,0,1,0,0,0,0,Süreç Film,"Perran Kutman,Tarık Pabuççuoğlu,Kerem Kupacı",60,Temel Zümrüt,2.9111111111111114,2.333333333333333,1.736842105263158,0,0,0,0,Başarılı
996,996,Haziran Gecesi,2005,Andaç Haznedaroğlu,Mahinur Ergun,Kanal D,['Dram'],0,1,0,0,0,0,0,Gold Film,"Özcan Deniz,Naz Elmas,Nebahat Çehre,Demir Karahan",60,Gökhan Kırdar,1.761904761904762,1.6666666666666667,1.625,0,1,0,0,Kısmen Başarılı
997,997,Hekimoğlu,2003,Murat Saraçoğlu,Mahmut Bengi,Samanyolu TV,"['Dram','Aksiyon']",0,1,0,1,0,0,0,Ser Film,"Serdar Özer,İsmet Gülsoy,Cem Kurtoğlu,Aslı Orcan,İsmet Erten,Barış Koçak",80,Aria,1.0666666666666669,2.6666666666666665,1.3333333333333333,0,0,0,0,Başarısız
998,998,Hırsız Polis,2005,Türkan Derya Güven,Gaye Boralıoğlu,Kanal D,['Polisiye'],0,0,0,1,1,0,0,TMC Film,"Uğur Yücel,Timuçin Esen,Özlem Düvencioğlu,Murat Daltaban,Erol Günaydın,Ozan Güven,Rasim Öztekin",84,Unknown,2.301948051948052,2.0,1.5,0,1,1,1,Kısmen Başarılı
999,999,Hürrem Sultan,2003,Fatih Aksoy,Mehmet Murat Somer,Star TV,['Tarihî'],0,0,0,0,0,1,0,Medyapım,"Gülben Ergen,Ali Sürmeli,Hatice Aslan,Serdar Deniz",80,Rahman Aydın,2.4097222222222223,1.6666666666666667,1.0,0,1,0,0,Başarısız
1000,1000,Gurbet Kadını,2003,Melih Gülgen,Ahmet Yurdakul,Show TV,['Dram'],0,1,0,0,0,0,0,Erler Film,"Meltem Cumbul,Burak Hakkı,Fatma Girik",80,Unknown,1.9318181818181817,2.0,3.555555555555556,0,1,0,0,Kısmen Başarılı
1001,1001,Ihlamurlar Altında,2005,Aydın Bulut,Nilgün Öneş,Kanal D,['Dram'],0,1,0,0,0,0,0,Avşar Film,"Bülent İnal,Tuba Büyüküstün,Özge Borak,Sinan Tuzcu",100,İntizar,1.4931818181818182,1.1111111111111112,1.5,0,0,0,0,Kısmen Başarılı
1002,1002,İkinci Bahar,2005,Uğur Yücel,Sulhi Dölek,atv,['Dram'],0,1,0,0,0,0,0,Erler FilmMost Production,"Türkan Şoray,Şener Şen,Tarık Papuççuoğlu,Güven Hokna,Nedim Saban,Özkan Uğur,Nurgül Yeşilçay,Ozan Güven",83,İncesaz,2.278125,3.0,2.333333333333333,0,1,0,0,Başarılı
1003,1003,İyi Aile Robotu,2002,Yücel Uçanoğlu,Fatih Solmaz,Kanal 7,"['Aile','Komedi']",1,0,1,0,0,0,0,Kanal 7,"Taylan Erler,Tomris Oğuzalp,Selda Özbek",54,Bora Ebeoğlu,1.3333333333333333,1.0,1.0,0,0,0,0,Başarısız
1004,1004,Kadın İsterse,2005,Bora Tekay,Yelda Açıkgöz,Show TV,"['Dram','Komedi']",0,1,1,0,0,0,0,Mint Prodüksiyon,"Hülya Avşar,Cihan Ünal,Deniz Çakır,Zerrin Sümer,Derya Baykal,Kazım Akşar,Burçin Terzioğlu,Vildan Atasever,Oğuz Oktay,Cahit Kaşıkçılar,Elif Tayhan",80,Erdem Özyılmaz,1.748642266824085,1.8,1.5,0,1,0,0,Kısmen Başarılı
1005,1005,Kampüsistan,2003,Uluç Bayraktar,Deniz Ergun,Kanal D,"['Dram','Gençlik']",0,1,0,0,0,0,0,D Productions,"Kaan Urgancıoğlu,Göksun Çam,Burak Altay,Tuğçe Kazaz,İpek Değer,Engin Hepileri,Irmak Ünal,Ekim Mağden,Aylin Kontente,Elif Akşar,İstemihan Tuna",84,Hakan Oral,1.8685064935064937,1.6666666666666667,2.0,1,1,0,0,Kısmen Başarılı
1006,1006,Kezban Yenge,2005,Hilal Saral,Kasım Uçkan,Kanal 7,"['Komedi','Dram']",0,1,1,0,0,0,0,Kanal 7,"Parkan Özturan,Şensel Uykal,Gamze İnci,Gökçe Yurtsal,Tuncay Gürel",60,Fatih Ihlamur,2.0,1.625,2.0,0,0,0,0,Kısmen Başarılı
1007,1007,Kınalı Kar,2002,Taner Akvardar,Gamze Özer ,Kanal D,['Dram'],0,1,0,0,0,0,0,Yağmur Ajans,"Emrah,Özlem Conker,Engin Şenkan,Mustafa Avkıran",60,Ali Otyam,2.270833333333333,2.125,3.0,0,0,1,1,Başarılı
1008,1008,Koçum Benim,2002,Vecihi Ener,Yonca Akasya,TRT 1,"['Komedi','Aile']",1,0,1,0,0,0,0,Replik Ajans,"Tarık Akan,Ebru Cündübeyoğlu,Engin Altan,Sevil Üstekin,Zihni Göktay,Ozan Güven,Yunus Günçe",74,	Melih Kibar,1.6666666666666663,2.0,2.0,0,0,0,0,Kısmen Başarılı
1009,1009,Kurtlar Vadisi,2003,Osman Sınav,Ahmet Yurdakul,Show TV,"['Aksiyon','Dram','Politik']",0,1,0,1,0,0,0,Sinegraf,"Necati Şaşmaz,Özgü Namal,Selçuk Yöntem,Oktay Kaynarca,Zafer Ergin,Gürkan Uygun",65,Gökhan Kırdar,4.607407407407407,3.0,3.555555555555556,1,0,0,0,Başarılı
1010,1010,Kurşun Yarası,2003,Özer Kızıltan,Ayhan Sonyürek,atv,['Dram'],0,1,0,0,0,0,0,Avşar Film,"Berdan Mardini,Gerçek Sağlar,Bülent İnal,A. Yavuz Sepetçi,Ayçin İnci,Avni Yalçın,Ahmet Mümtaz Taylan,Nur Sürer,Emrah Elçiboğa,Mehmet Akan,Mesut Akusta,Ali Kırca,Fikret Hakan",83,Kemal Sahir Gürel,2.4662004662004664,1.25,2.0,0,0,0,0,Kısmen Başarılı
1011,1011,Kuzenlerim,2002,Bülent Özdural,Gamze Özer,TRT 1,"['Aile','Komedi']",1,0,1,0,0,0,0,TRT,"Volkan Severcan,İhsan Bilsev,Arda Kural,Ayşegül Ünsal",94,Unknown,2.270833333333333,2.5,1.9090909090909087,0,0,0,0,Başarılı
1012,1012,Lise Defteri,2003,Mustafa Altıoklar,Tarkan Çeper,Kanal D,"['Gençlik','Komedi','Dram']",0,1,1,0,0,0,0,Altıoklar Film Prodüksiyon,"Ece Erken,Emre Altuğ,Arda Kural,Selin Demiratar",60,Unknown,1.4970238095238095,1.5,1.0,0,0,0,0,Başarısız
1013,1013,Mavi Rüya,2005,Avni Kütükoğlu,Samim Utku,Samanyolu TV,"['Dram','Gerilim']",0,1,0,1,0,0,0,Ser Film,"Melda Bekcan,Ali Başar,Esin Civangil",80,Aria,1.8611111111111116,2.0,3.0,0,0,0,0,Kısmen Başarılı
1014,1014,Melekler Adası,2004,Cankat Ergin,Nuran Devres,atv,"['Dram','Gerilim']",0,1,0,1,0,0,0,Yağmur Ajans,"Nurgül Yeşilçay,Devrim Nas,Cem Özer,Neriman Uğur",60,Ali Otyam,2.09375,1.75,1.5,0,0,0,0,Başarılı
1015,1015,Omuz Omuza,2004,Ersoy Güler,Deniz Akçay,Kanal D,"['Komedi','Romantik']",0,0,1,0,0,0,1, D Production,"Pınar Altuğ,Ebru Cündübeyoğlu,Bekir Aksoy",84,Unknown,1.8015873015873016,2.0,1.4285714285714286,0,1,0,0,Başarısız
1016,1016,Serseri,2003,Cem Akyoldaş,Alican Yaraş,Kanal D,"['Romantik','Drama','Komedi']",0,1,1,0,0,0,1,Yağmur Ajans,"Gamze Özçelik,Okan Yalabık,Erkan Petekkaya,Cüneyt Arkın",80,Ali Otyam,1.8990384615384617,1.25,1.6,0,1,0,0,Kısmen Başarılı
1017,1017,Sihirli Annem,2003,Ersoy Güler,Gamze Özer,Star TV,"['Fantastik','Komedi']",0,0,1,0,0,0,0,Süreç Film,"İnci Türkay,Şahap Sayılgan,Defne Joy Foster,Zuhal Topal,Nevra Serezli,Ebru Karanfilci,Gül Onat",60,Yongün Keymen,2.935374149659864,2.0,1.9090909090909087,0,0,0,0,Başarılı
1018,1018,Sırlar Dünyası,2002,Taner Tunç,Mehmet Uyar,Samanyolu TV,['Dram'],0,1,0,0,0,0,0,Zoom Art Production,"Reha Yeprem,Fatma Belgen,Salih Kırmızı,Yusuf Sezgin",75,Unknown,4.0,2.0,5.0,0,0,0,0,Kısmen Olgun
1019,1019,Sultan Makamı,2003,Aydın Bulut,Ali Ulvi Hünkar,Kanal D,['Dram'],0,1,0,0,0,0,0,Avşar Film,"Şevket Çoruh,Başak Köklükaya,Uğur Polat,Dolunay Soysert,Kerem Atabeyoğlu,Suzan Elif Kılınç",70,Kemal Sahir Gürel,1.7194444444444443,1.1111111111111112,1.6666666666666667,0,0,0,0,Başarısız
1020,1020,Şubat Soğuğu,2005,Demir Keskin,Mahmut Bengi,Samanyolu TV,"['Dram','Polisiye']",0,1,0,1,1,0,0,Ser Film,"Kenan Bal,Suavi Eren",90,Aria,2.0,2.0,1.3333333333333333,0,0,0,0,Kısmen Başarılı
1021,1021,Şöhret,2005,Bahadır İnce,Deniz Akçay,atv,['Dram'],0,1,0,0,0,0,0,Gold Film,"Ahu Türkpençe,Atilla Saral,Murat Ünalmış,Nurseli İdiz,Şebnem Dilligil,Türkan Kılıç,Onur Bayraktar,Burak Altay,Oya Okar,Bengi Öztürk,Kevork Türker,Ebru Gediz,Selma Ergeç,Yalçın Dümer",90,eMg müzik,2.0841269841269843,1.5714285714285714,1.4285714285714286,0,0,0,0,Kısmen Başarılı
1022,1022,Tatlı Hayat,2001,Bora Tekay,Haluk Özenç,Show TV,"['Komedi','Sit-com']",0,0,1,0,0,0,0,Medyapım,"Türkan Şoray,Haluk Bilginer,Asuman Dabak,Çolpan İlhan,Neco,Celal Kadri Kınoğlu,Gamze Özçelik,Emre Altuğ,,Veysel Diker,Sevinç Aktansel,Sedat Kalkavan,Levent Sülün",80,Hakan Özer,2.2397764628533863,1.8,1.6666666666666667,0,1,0,0,Başarılı
1023,1023,Üzgünüm Leyla,2000,Taner Akvardar,Sertan Ergin,TRT 1,"['Aile','Komedi','Duygusal']",1,1,1,0,0,0,0,TRT,"Perran Kutman,Selçuk Yöntem,Hakkı Ergök,Çetin Tekindor",74,Unknown,2.072222222222222,2.125,2.0,0,0,0,0,Kısmen Başarılı
1024,1024,Vay Anam Vay,2005,Erdoğan Engin,Gani Müjde,Kanal D,['Komedi'],0,0,1,0,0,0,0,D Productions,"Nevra Serezli,Atilla Olgaç,Sıdıka Şenkan,Ayhan Kavas,Gülen Karaman,Hakan Vanlı,Burçak Işımer",95,Güliz Asyalı,1.9285714285714284,1.5,1.736842105263158,0,0,0,0,Kısmen Başarılı
1025,1025,Yabancı Damat,2004,Yağmur Taylan,Ayşe Teker,Kanal D,['Dram'],0,1,0,0,0,0,0,Erler Film,"Erdal Özyağcılar,Sumru Yavrucuk,Nehir Erdoğan,Özgür Çevik,Arif Erkin,Zeki Alasya,Binnur Kaya,Tülin Oral,Yılmaz Gruda",80,Gökhan Kırdar,2.105952380952381,2.0,2.5,0,0,1,1,Başarılı
1026,1026,Yağmur Zamanı,2004,Dilek Gökçin,Tuna Kiremitçi,Show TV,"['Dram','Aile']",1,1,0,0,0,0,0,TMC Film,"Tamer Karadağlı,Zeynep Irgat,Levend Yılmaz,Betül Çobanoğlu",90,Tufan Kıraç,1.875,2.0,2.0,0,1,0,0,Kısmen Başarılı
1027,1027,Yanık Koza,2005,Murat Saraçoğlu,N. İpek Aksoy,Show TV,"['Dram','Genel']",0,1,0,0,0,0,0,Limon Film,"Yavuz Bingöl,Başak Köklükaya,Çolpan İlhan,Ayça İnci,Mustafa Alabora,Burak Davutoğlu,Tuncer Necmioğlu,Serdar Özer,Başak Daşman,Kemal Okur,Barış Erdi,Perihan Savaş,Mete Horozoğlu,Sedef Avcı,Hande Kazanova,Saadet Gürses,Erdal Cindoruk,Ali Karagöz,Yavuz Karakaş",90,Tamer Çıray,2.56359649122807,2.6666666666666665,3.0,0,0,0,0,Başarılı
1028,1028,Yarım Elma,2002,Deniz Akçay,Gani Müjde,Show TV,"['Komedi','Dram']",0,1,1,0,0,0,0,Sis Yapım,"Janset Paçal,Günay Karacaoğlu",45,Unknown,1.5625,2.0,1.736842105263158,0,0,0,0,Kısmen Başarılı
1029,1029,Yeditepe İstanbul,2001,Türkân Derya Güven,Ali Ulvi Hünkar,TRT 1,"['Dram','Aile','Duygusal']",1,1,0,0,0,0,1,TRT,"Emre Kınay,Zuhal Olcay,Uğur Polat,Itır Esen,Oktay Kaynarca",40,Derya Köroğlu,1.377719298245614,2.0,1.6666666666666667,0,0,0,0,Kısmen Başarılı
1030,1030,Yeniden Çalıkuşu,2005,Cem Akyoldaş,Hakan Haksun,Star TV,['Drama'],0,1,0,0,0,0,1,Kalinos Prodüksiyon,"Tuba Ünsal,Burak Hakkı,Kaan Urgancıoğlu,Aliye Uzunatağan,Zerrin Arbaş,Suna Selen,Itır Esen,Ahmet Uz,Kaya Akarsu,Taner Ertürkler",60,Cahit Berkay,1.6420454545454546,1.25,1.5,0,1,0,0,Başarısız
1031,1031,Yusuf Yüzlü,2004,Emine Çelebi,Hüdaverdi Yavuz,Samanyolu TV,['Dram'],0,1,0,0,0,0,0,Ser Film,"Haluk Kurtoğlu,Melda Bekcan,Hüdelfa Taştekin,Yılmaz Köksal,Uğur Kıvılcım",60,Aria,1.3666666666666667,1.0,1.0,0,0,0,0,Başarısız
1032,1032,Zehirli Çiçek,2000,Samim Değer,Safa Önal ,Show TV,"['Dram','Gerilim']",0,1,0,1,0,0,0,Erler Film,"Tuğba Özay,Çağla Şıkel,Aysun Kayacı,Özlem Savaş,Burak Hakkı,Kerem Alışık,Faruk Peker,Tarık Tarcan,Karahan Çantay,Levent Özdilek,Petek Dinçöz,Zuhal Topal,Sibel Gökçe,Güneş Berberoğlu,Efgan Efekan,Ahmet Uz,Semra Dinçer,Orçun Sonat",50,Ali Otyam,1.9866522366522368,2.0,2.0,0,0,0,0,Kısmen Başarılı
1033,1033,Zerda,2005,Kudret Sabancı,Gaye Boralıoğlu,atv,['Drama'],0,1,0,0,0,0,1,TMC,"Yavuz Bingöl,Ece Uslu,Burak Sergen,Güven Hokna,Halit Ergenç,Hülya Şen",90,Kıraç,2.243055555555556,2.1666666666666665,1.5,0,1,0,0,Kısmen Başarılı
1034,1034,Zeynep,2005,Aram Gülyüz,Melek Gençoğlu,Kanal 7,['Dram'],0,1,0,0,0,0,0,Tara Film,"Eşref Kolçak,Dilek Pakalın,Yavuz Topoyan,Tibet Töre",35,Erhan Güleryüz,1.5833333333333337,3.0,1.0,0,0,0,0,Başarısız
1035,1035,Aynalı Tahir,2004,Erhan Baytimur,Sergin Akyaz,Star TV,['Dram'],0,1,0,0,0,0,0,Base Productions,"Alişan,Arif Kilisli,Erkan Petekkaya,Bulut Aras,Saruhan Hünel,Kayra Şenocak,Yeşim Büber,Arkın Gelenbe,Emine Ün ",45,Yıldıray Gürgen,3.501424501424501,3.333333333333333,3.0,0,1,0,0,Kısmen Olgun
1036,1036,Ayrılsak da Beraberiz,1999,Sibel Kocataş,Murat Aras,TRT 1,"['Sitkom','Aile']",1,0,0,0,0,0,0,Mint Prodüksiyon,"Hakan Yılmaz,Janset,Necmi Yapıcı,Belma Canciğer,Simge Selçuk,Tulu Çizgen,Selahattin Taşdöğen",45,Unknown,3.4285714285714284,3.6666666666666665,4.4,0,0,0,0,Kısmen Olgun
1037,1037,Ayşecik,1999,Ayhan Önal,Çetin Büyükakın,Show TV,['Drama'],0,1,0,0,0,0,1,Show TV,"Ecem Kanun,Meltem Ören,İhsan Bilsev,Uğur Kıvılcım",80,Unknown,2.4166666666666665,2.0,2.333333333333333,0,0,0,0,Kısmen Başarılı
1038,1038,Baba Evi,1999,Yusuf Kurçenli,Neşe Cehiz,atv,['Dram'],0,1,0,0,0,0,0,Muhteşem Film,"Halil Ergün,Deniz Gökçer,Sevinç Erbulak,Ayşegül Ünsal,Altan Karındaş,İsmet Ay,İhsan Devrim",83,Cengiz Onural,3.571428571428572,4.0,4.0,0,1,1,1,Başarılı
1039,1039,Bizimkiler,1999,Yalçın Yelence,Umur Bugay,TRT 1,['Aile'],1,0,0,0,0,0,0,TRT,"Erdal Özyağcılar,Ayşe Kökçü,Atılay Uluışık,Ercan Yazgan,Mehmet Akan,Savaş Dinçel,Oktay Sözbir",55,Unknown,8.964285714285714,15.0,15.0,0,0,1,1,Olgun
1040,1040,Bizim Aile,1999,Kartal Tibet,Civan Canova,Kanal D,"['Komedi','Aile']",1,0,1,0,0,0,0,Mine Film,"Toprak Sergen,Kaya Akkaya,Kerim Afşar,Mine Çayıroğlu,Şahnaz Çakıralp",45,Unknown,1.3,1.0,1.0,0,0,0,0,Başarısız
1041,1041,Bizim Ev,1999,İsmail Güneş,Ömer Lütfi Mete,TGRT,"['Aile','Duygusal','Macera']",1,0,0,1,0,0,1,Mavi Film,Cüneyt Arkın,50,Cahit Berkay,2.0,3.0,3.0,0,0,0,0,Başarılı
1042,1042,Bizim Mahalle,1999,Ülkü Erakalın,Çetin Büyükakın,TRT 1,"['Aile','Komedi','Macera']",1,0,1,1,0,0,0,TRT,"Neslihan Acar,Osman Yağmurdereli,Üstün Asutay,Neriman Köksal,Nilgün Belgün,Meltem Ören,İlhan Daner",45,Oğuz Abadan,6.3809523809523805,5.5,2.333333333333333,0,0,0,0,Kısmen Olgun
1043,1043,Böyle mi Olacaktı,1999,Ümit Efekan,Erdoğan Tünaş,atv,"['Dram','Aile','Gençlik']",1,1,0,0,0,0,0,Erler Film,"Açelya Akkoyun,Berna Laçin,Hande Ataizi",50,Özkan Turgay,3.0,3.5,3.5,0,1,0,0,Kısmen Olgun
1044,1044,Bücür Cadı,1999,Adem Ayral ,Çetin Büyükakın,Star TV,"['Fantastik','Komedi','Dram']",0,1,1,0,0,0,0,Sezer Tanıtım,"Yunus Bülbül,Önder Açıkalın,Sezer Güvenirgil,Merve Erdoğan",25,Volkan Gücer,1.0,1.0,2.333333333333333,0,0,0,0,Başarısız
1045,1045,Çarli,1999,Bülent Özdural,Nevzat Kitapçı,Star TV,['Komedi'],0,0,1,0,0,0,0,D Productions,"Çarli,Ercan Diler,Berrin Arısoy,Melodi Bağcı,İlker Aksum,Okan Sanlıtop",40,Kadir Turnalı,1.8958333333333333,2.5,2.0,0,0,0,0,Kısmen Başarılı
1046,1046,Çılgın Bediş,1999,Yavuz Figenli,Süleyman Solmaz,Kanal D,"['Gençlik','Komedi']",0,0,1,0,0,0,0,Güneş Film,"Yonca Evcimik,Cenk Torun,Çiçek Dilligil,Selahattin Taşdöğen",40,Aykut Gürel,3.583333333333333,4.0,4.0,0,0,0,0,Başarılı
1047,1047,Çiçek Taksi,2000,Yaşar Seriner,Yılmaz Okumuş,atv,"['Aile','Komedi']",1,0,1,0,0,0,0,Erler Film,"Erol Günaydın,Eşref Kolçak,Ümit Yesin,Bekir Aksoy,Cengiz Küçükayvaz",45,Özkan Turgay,3.4333333333333327,3.5,7.0,0,0,0,0,Kısmen Olgun
1048,1048,Deli Yürek,2000,Osman Sınav,Raci Şaşmaz,atv,"['Aksiyon','Dram','Politik']",0,1,0,1,0,0,0,Sinegraf,"Kenan İmirzalıoğlu,Zeynep Tokuş,Melda Bekcan,Demir Karahan,Kürşat Alnıaçık,Ali Sürmeli,Selçuk Yöntem",60,Bora Ebeoğlu,2.3154195011337864,3.0,5.333333333333333,1,1,0,0,Başarılı
1049,1049,Eltiler,1999,Uğur Erkır,Aysel Köz,TGRT,"['Komedi','Duygusal','Aile']",1,0,1,0,0,0,1,Renk Yapım,"Sevinç Aktansel,Engin Şenkan,Betül Arım,Ayşen İnci",13,Sertaç Özgümüş,2.125,3.0,2.0,0,0,0,0,Kısmen Başarılı
1050,1050,İlişkiler,1999,Ülkü Erakalın,Filiz Terzi,atv,"['Aile','Dram']",1,1,0,0,0,0,0,Replik Ajans,"Evrim Solmaz,Ayla Oranlı,Bilal Yıkılmaz,Cengiz Sezici,Erdoğan Akduman,Gökhan Mete",45,Unknown,2.833333333333333,5.5,3.0,0,0,0,0,Başarılı
1051,1051,Kara Melek,1999,Uğur Erkır,Mahinur Ergun,Star TV,"['Macera','Dram']",0,1,0,1,0,0,0,Eylül TV,"Sanem Çelik,Ece Uslu,Mustafa Alabora,Toprak Sergen,Ziya Kürküt,Zehra Alptürk,Aliye Uzunatağan,Sevtap Çapan,Memet Ali Alabora,Şenay Gürler,Ebru Akel,Yağmur Kaşifoğlu,Zerrin Arbaş",45,Unknown,2.8385531135531137,3.0,1.625,0,1,0,0,Başarılı
1052,1052,Küçük Besleme,1999,Tunca Yönder,Sevda Aktolga,Star TV,['Dram'],0,1,0,0,0,0,0,"Yeni Yapımlar Yönder Ltd,Şti","Tomris Oğuzalp,Nur Kulakoğlu,Esmeray,Gökhan Eğilmezbaş,Kuzey Vargın",65,P. Murat Özdemir,2.7,4.5,3.0,0,0,0,0,Başarılı
1053,1053,Küçük İbo,1999,Zeynep Tor,Hüseyin Karakaş,Show TV,"['Dram','Gerilim']",0,1,0,1,0,0,0,Sedine Prodüksiyon,"İbrahim Küçük,Bülent Bilgiç,Yasemin Koşal,Levent Üzümcü,Nazan Ersan,Selen Güzel,Ceyda Ateş,Canan Kılıç,Günyol Bakoğlu,Nurhan Yılmaz,Şinasi Yurtsever,Canan Akgül,Merve Erdoğan ",45,Özkan Turgay,3.507692307692308,4.0,4.0,0,0,0,0,Başarılı
1054,1054,Mahallenin Muhtarları,1999,Oğuz Yalçın,Kandemir Konduk,Star TV,['Aile'],1,0,0,0,0,0,0,Replik Yapım,"Aydan Burhan,Erkan Can,Cihat Tamer,Işık Aras,Goncagül Sunar,Esra Akkaya,Nedret Özbek,Leman Çıdamlı,Filiz Taçbaş",40,Özkan Turgay,7.151234567901235,10.0,10.0,0,0,0,0,Olgun
1055,1055,Marziye,1999,Taner Akvardar,Nuran Devres,TGRT,['Dram'],0,1,0,0,0,0,0,Yağmur Ajans,"Kadir İnanır,Gülben Ergen",13,Ali Otyam,1.4464285714285714,2.125,1.5,0,1,0,0,Kısmen Başarılı
1056,1056,Örümcek,1999,Zeynep Tor,Hüseyin Karakaş,Show TV,"['Dram','Gerilim']",0,1,0,1,0,0,0,Sedine Prodüksiyon,"Nilüfer Kurt,İpek Tenolcay,Betül Arım,Asuman Dabak,Aykut Sözeri",55,Özkan Turgay,3.077777777777778,4.0,4.0,0,0,0,0,Başarılı
1057,1057,Ruhsar,1999,Ümmü Burhan,Gani Müjde,Kanal D,"['Fantastik','Komedi']",0,0,1,0,0,0,0,ANS Productions,"Hande Ataizi,Cem Davran",45,Özkan Turgay,2.4,2.0,1.736842105263158,0,1,0,0,Kısmen Olgun
1058,1058,Sıdıka,1999,Mahinur Ergun ,Atilla Atalay,Show TV,['Komedi'],0,0,1,0,0,0,0,Limon Yapım,"Hasibe Eren,Füsun Demirel,Ali Erkazan,Hakan Tanfer",80,Atilla Atalay,2.6333333333333337,3.0,3.0,0,0,0,0,Başarılı
1059,1059,Sırılsıklam,1999,Temel Gürsu,Arda Uskan,Show TV,"['Drama','Macera']",0,1,0,1,0,0,1,Show TV,"İbrahim Erkal,Melis Yamalıoğlu,Süleyman Turan,Engin Koç,Canan Perver,Deniz Eroğlu,Yosi Mizrahi,Eşref Kolçak,Kuzey Vargın,Engin Günay,Şener Gezgen,Burçin Terzioğlu",45,İbrahim Erkal,2.136111111111111,2.0,2.0,0,1,0,0,Kısmen Başarılı
1060,1060,Şaşıfelek Çıkmazı,1999,Mahinur Ergun,Mahinur Ergun,TRT 1,"['Dram','Komedi']",0,1,1,0,0,0,0,TRT,"Derya Alabora,Zuhal Gencer,Fikret Kuşkan,Füsun Demirel,Dilaver Uyanık,Suzan Aksoy,Mahperi Mertoğlu,Aysun Metiner,Hakan Tanfer",45,Can Atilla,2.9722222222222223,4.0,1.625,0,0,0,0,Başarılı
1061,1061,Şehnaz Tango,1999,Taner Akvardar,Oya Yüce,Star TV,"['Romantik komedi','Dram','Aşk']",0,1,1,0,0,0,1,Ar Ajans,"Perran Kutman,Erdal Özyağcılar",80,Özkan Turgay,2.825,2.125,2.0,0,0,0,0,Başarılı
1062,1062,Şeytanın Gözyaşları,1999,Levent Demirkale,Selçuk Akman,atv,"['Macera','Dram']",0,1,0,1,0,0,0,atv,"Almila Uluer,Müge Ulusoy,Yaprak Meral,Cünet uzunlar,Mutlu Polat,mehmet tepe,Mehtap Bayrı",25,Cahit Berkay,1.0,1.0,1.0,0,0,0,0,Başarısız
1063,1063,Tatlı Kaçıklar,1999,Aram Gülyüz,İhsan Aydın,atv,['Durum komedisi'],0,0,1,0,0,0,0,Erler Film,"Mehmet Ali Erbil,Yalçın Menteş,Buket Dereoğlu,Neslihan Yeldan,Pelin Körmükçü,İsmet Ay,Erol Günaydın,Meltem Cumbul,Kayhan Yıldızoğlu,Ümit Okur,Dursun Ali Sarıoğlu,Yıldız Kaplan",40,Özkan Turgay,4.201388888888888,3.0,5.0,0,1,0,0,Kısmen Olgun
1064,1064,Üvey Baba,2000,Tunca Yönder,Samim Utku,Star TV,['Dram'],0,1,0,0,0,0,0,"Yeni Yapımlar Yönder Ltd,Şti","Şemsi İnkaya,Betül Aşçıoğlu,Burçin Abdullah,Seda Çetin,Tunca Yönder",80,Serdar Kalafatoğlu,4.8,4.5,3.0,0,0,0,0,Kısmen Olgun
1065,1065,Yılan Hikâyesi,1999,Nihat Durak,Tayfun Güneyer,Kanal D,"['Dram','Komedi','Polisiye']",0,1,1,1,1,0,0,Yağmur Ajans,"Meltem Cumbul,Memet Ali Alabora",55,Unknown,2.708333333333333,2.6666666666666665,1.6666666666666667,1,1,1,1,Başarılı
